Timestamp,People_Crossing,People_In_Crosswalk_Now,Avg_People_Velocity_Crossing_pixels/sec,People_Waiting,People_In_Waiting_Now,Avg_People_Velocity_Waiting_pixels/sec,Vehicles,Avg_Vehicle_Velocity_pixels/sec,Queued_Vehicles,Label
24:48.7,7,7,91.80967827,7,7,91.80967827,10,105.2806527,0,red
24:48.9,5,5,92.18341824,5,5,92.18341824,10,88.12051928,0,red
24:49.0,5,5,103.1845954,5,5,103.1845954,9,83.95601263,0,red
24:49.1,5,5,110.0379471,5,5,110.0379471,8,75.08318396,0,red
24:49.2,5,5,104.835639,5,5,104.835639,7,84.06198606,1,red
24:49.3,5,5,118.5464945,5,5,118.5464945,6,92.95649252,1,red
24:49.4,5,5,106.9347361,5,5,106.9347361,6,109.64062,0,red
24:49.5,5,5,75.38340128,5,5,75.38340128,6,103.9608767,0,red
24:49.7,5,5,64.61258913,5,5,64.61258913,7,107.1821511,0,red
24:49.7,6,6,90.45297415,6,6,90.45297415,7,83.61036099,1,red
24:49.9,5,5,23.45569401,5,5,23.45569401,8,62.34146491,0,red
24:50.0,5,5,35.52545844,5,5,35.52545844,9,67.51362742,0,red
24:50.1,5,5,50.9130612,5,5,50.9130612,9,81.38029416,0,red
24:50.2,5,5,31.82331346,5,5,31.82331346,9,112.8963882,1,red
24:50.2,5,5,33.22605608,5,5,33.22605608,6,41.52692111,1,red
24:50.3,6,6,30.46149665,6,6,30.46149665,7,61.90811075,1,red
24:50.4,6,6,13.68122802,6,6,13.68122802,7,56.42472736,1,red
24:50.5,6,6,24.6787964,6,6,24.6787964,7,45.30352656,1,red
24:50.6,6,6,26.96225801,6,6,26.96225801,7,56.11799179,1,red
24:50.7,6,6,38.92749752,6,6,38.92749752,8,49.8556304,2,red
24:50.7,6,6,34.8214933,6,6,34.8214933,7,40.97594522,0,red
24:50.8,6,6,44.96514902,6,6,44.96514902,8,47.8601773,1,red
24:50.9,5,5,56.94033429,5,5,56.94033429,7,51.48967083,0,red
24:51.0,4,4,61.91238747,4,4,61.91238747,7,47.62584947,1,red
24:51.1,4,4,59.96845708,4,4,59.96845708,7,56.43759693,1,red
24:51.1,4,4,47.65905919,4,4,47.65905919,7,47.16427219,2,red
24:51.2,4,4,39.66443283,4,4,39.66443283,7,72.7746688,1,red
24:51.3,4,4,32.13552605,4,4,32.13552605,7,72.18338097,1,red
24:51.4,4,4,35.35252774,4,4,35.35252774,7,64.99631098,1,red
24:51.5,4,4,37.69545811,4,4,37.69545811,7,60.80414347,1,red
24:51.6,4,4,31.26529505,4,4,31.26529505,7,68.18174248,0,red
24:51.6,3,3,51.59556672,3,3,51.59556672,7,61.58135032,1,red
24:51.7,2,2,31.64857176,2,2,31.64857176,6,101.3637247,0,red
24:51.8,2,2,24.11609424,2,2,24.11609424,6,63.93614432,0,red
24:51.9,2,2,32.36164189,2,2,32.36164189,6,45.22801771,0,red
24:52.0,2,2,67.10426847,2,2,67.10426847,6,62.5287421,0,red
24:52.1,2,2,78.80182821,2,2,78.80182821,5,52.97298071,0,red
24:52.2,3,3,87.9904207,3,3,87.9904207,5,59.11362613,0,red
24:52.2,3,3,90.06127442,3,3,90.06127442,5,66.55516985,0,red
24:52.3,3,3,89.37471195,3,3,89.37471195,5,64.2991036,1,red
24:52.4,3,3,74.72639131,3,3,74.72639131,5,63.7923524,0,red
24:52.5,3,3,57.81124945,3,3,57.81124945,5,76.52270047,0,red
24:52.6,3,3,46.0367838,3,3,46.0367838,5,54.35895826,0,red
24:52.7,3,3,39.45293156,3,3,39.45293156,6,89.78789597,0,red
24:52.8,3,3,54.53772022,3,3,54.53772022,6,85.55112655,0,red
24:52.9,3,3,65.30518852,3,3,65.30518852,6,84.46108218,0,red
24:53.0,4,4,64.579421,4,4,64.579421,6,64.57276879,0,red
24:53.1,4,4,25.42098664,4,4,25.42098664,7,58.86095575,0,red
24:53.2,6,6,104.6503213,6,6,104.6503213,7,97.89717116,0,red
24:53.3,5,5,28.87668686,5,5,28.87668686,7,66.13771873,0,red
24:53.3,6,6,33.43810824,6,6,33.43810824,7,71.90401893,0,red
24:53.4,6,6,29.63965685,6,6,29.63965685,7,48.14664166,1,red
24:53.5,6,6,39.80644396,6,6,39.80644396,8,37.84212679,1,red
24:53.6,6,6,37.26120788,6,6,37.26120788,7,54.90575073,0,red
24:53.7,6,6,51.96104473,6,6,51.96104473,7,51.42454208,1,red
24:53.8,5,5,60.63658666,5,5,60.63658666,7,39.65123426,0,red
24:53.9,5,5,55.13489874,5,5,55.13489874,7,41.63388924,0,red
24:54.0,5,5,51.02103537,5,5,51.02103537,8,58.45558108,0,red
24:54.0,5,5,68.08947663,5,5,68.08947663,8,40.26124347,1,red
24:54.1,6,6,63.34269805,6,6,63.34269805,7,53.6701576,0,red
24:54.2,6,6,39.26598019,6,6,39.26598019,6,25.99941736,0,red
24:54.3,6,6,45.49286585,6,6,45.49286585,6,28.39438101,0,red
24:54.3,6,6,58.11700557,6,6,58.11700557,6,37.96423043,0,red
24:54.4,6,6,46.28265194,6,6,46.28265194,5,29.03173639,0,red
24:54.5,6,6,32.00185959,6,6,32.00185959,5,39.05080336,0,red
24:54.6,6,6,36.7682243,6,6,36.7682243,5,39.02315676,0,red
24:54.7,6,6,27.48452541,6,6,27.48452541,5,50.0438481,0,red
24:54.8,7,7,32.04856259,7,7,32.04856259,5,32.80173359,0,red
24:54.8,7,7,44.21154734,7,7,44.21154734,5,27.42830903,0,red
24:54.9,7,7,40.17381747,7,7,40.17381747,5,24.12005283,0,red
24:55.0,6,6,43.51579852,6,6,43.51579852,5,33.80324464,0,red
24:55.1,5,5,56.16324197,5,5,56.16324197,7,42.39785531,1,red
24:55.2,4,4,90.40841412,4,4,90.40841412,7,41.27464153,0,red
24:55.2,7,7,109.3389315,7,7,109.3389315,6,25.20876274,0,red
24:55.3,6,6,56.40482066,6,6,56.40482066,6,34.88164862,0,red
24:55.4,5,5,44.53799638,5,5,44.53799638,6,61.03138574,0,red
24:55.5,5,5,52.61017946,5,5,52.61017946,6,35.1464046,0,red
24:55.6,5,5,57.54221564,5,5,57.54221564,6,36.436274,0,red
24:55.6,5,5,47.75819692,5,5,47.75819692,6,45.01628732,0,red
24:55.7,5,5,37.95371909,5,5,37.95371909,5,57.98959486,0,red
24:55.8,5,5,36.55573522,5,5,36.55573522,6,19.65010918,0,red
24:55.9,8,8,26.08889846,8,8,26.08889846,5,39.2901657,0,red
24:56.0,8,8,42.51896634,8,8,42.51896634,7,55.9963929,0,red
24:56.1,7,7,26.71242595,7,7,26.71242595,7,48.87296945,0,red
24:56.1,7,7,48.04165342,7,7,48.04165342,7,27.34677086,0,red
24:56.2,4,4,73.54962617,4,4,73.54962617,9,83.99222834,0,red
24:56.3,5,5,73.01359291,5,5,73.01359291,7,51.71793258,0,red
24:56.4,5,5,70.29796067,5,5,70.29796067,7,26.92668443,1,red
24:56.5,5,5,80.52705259,5,5,80.52705259,7,22.20630744,1,red
24:56.6,4,4,64.40633389,4,4,64.40633389,6,60.35880609,0,red
24:56.7,5,5,58.82454225,5,5,58.82454225,5,23.81636832,0,red
24:56.8,5,5,62.28342623,5,5,62.28342623,6,33.83975027,2,red
24:56.9,3,3,68.83542717,3,3,68.83542717,5,66.31394159,0,red
24:57.0,3,3,57.20381478,3,3,57.20381478,6,31.27758573,0,red
24:57.0,3,3,47.45472534,3,3,47.45472534,7,39.72592016,0,red
24:57.1,3,3,51.37218627,3,3,51.37218627,7,29.86375198,0,red
24:57.2,4,4,54.99849369,4,4,54.99849369,7,74.97422433,0,red
24:57.3,4,4,63.99820192,4,4,63.99820192,7,47.90129676,1,red
24:57.4,4,4,70.97123734,4,4,70.97123734,7,32.7834241,1,red
24:57.4,5,5,42.32653965,5,5,42.32653965,7,32.19911686,1,red
24:57.5,6,6,59.05557007,6,6,59.05557007,8,28.06134707,0,red
24:57.6,7,7,60.14278022,7,7,60.14278022,8,31.94651181,0,red
24:57.7,7,7,55.71961887,7,7,55.71961887,8,32.98257292,0,red
24:57.8,7,7,53.60204514,7,7,53.60204514,8,35.2394593,0,red
24:57.9,8,8,49.68017371,8,8,49.68017371,8,25.37558356,1,red
24:58.0,9,9,39.05531429,9,9,39.05531429,8,32.3353902,1,red
24:58.1,9,9,119.3713104,9,9,119.3713104,5,49.35369481,0,red
24:58.2,9,9,86.70047686,9,9,86.70047686,5,38.19761389,0,red
24:58.3,8,8,71.88984359,8,8,71.88984359,5,58.71485509,0,red
24:58.4,7,7,67.48541346,7,7,67.48541346,6,33.67173305,0,red
24:58.5,5,5,73.12577529,5,5,73.12577529,6,39.96906365,0,red
24:58.6,6,6,101.6590758,6,6,101.6590758,6,44.58977978,0,red
24:58.7,5,5,125.6331408,5,5,125.6331408,9,54.68743178,0,red
24:58.8,4,4,122.8461356,4,4,122.8461356,8,58.75230595,0,red
24:58.9,5,5,124.7932733,5,5,124.7932733,9,70.38160544,0,red
24:59.0,4,4,123.7185822,4,4,123.7185822,9,57.05490852,0,red
24:59.1,5,5,97.43774832,5,5,97.43774832,7,40.67340867,0,red
24:59.1,5,5,99.48528292,5,5,99.48528292,8,44.61182875,1,red
24:59.2,5,5,74.39151502,5,5,74.39151502,9,88.9786565,0,red
24:59.3,5,5,82.70532067,5,5,82.70532067,8,54.62748659,0,red
24:59.4,7,7,66.04796043,7,7,66.04796043,9,101.3105238,0,red
24:59.5,5,5,109.8397191,5,5,109.8397191,9,60.97322542,1,red
24:59.5,5,5,94.37012115,5,5,94.37012115,9,48.50877411,1,red
24:59.6,5,5,86.88803588,5,5,86.88803588,10,70.07964307,0,red
24:59.7,5,5,61.44977151,5,5,61.44977151,11,73.55969225,0,red
24:59.8,4,4,82.06726798,4,4,82.06726798,10,69.88392839,0,red
24:59.9,5,5,101.8204993,5,5,101.8204993,10,122.1253271,0,red
25:00.0,5,5,74.32326026,5,5,74.32326026,9,68.50597397,0,red
25:00.0,4,4,61.12215284,4,4,61.12215284,9,78.28833042,0,red
25:00.1,4,4,62.13892502,4,4,62.13892502,9,84.00348868,0,red
25:00.2,4,4,69.30602682,4,4,69.30602682,8,70.99865938,1,red
25:00.3,3,3,57.77760015,3,3,57.77760015,8,57.71797081,0,red
25:00.4,3,3,58.70538177,3,3,58.70538177,10,116.568837,0,red
25:00.5,3,3,89.90433503,3,3,89.90433503,9,119.648119,0,red
25:00.5,3,3,159.9969937,3,3,159.9969937,7,65.36502118,0,red
25:00.6,3,3,114.154342,3,3,114.154342,9,38.36316586,1,red
25:00.7,2,2,120.024881,2,2,120.024881,8,28.98823291,1,red
25:00.8,2,2,78.23403152,2,2,78.23403152,7,24.63157114,1,red
25:00.9,2,2,63.31098553,2,2,63.31098553,7,47.4524253,1,red
25:01.0,2,2,95.47882962,2,2,95.47882962,7,50.12933122,1,red
25:01.1,3,3,52.53650962,3,3,52.53650962,7,48.15477776,0,red
25:01.2,3,3,64.29899681,3,3,64.29899681,7,34.88131153,2,red
25:01.3,3,3,51.37164943,3,3,51.37164943,7,40.10735911,1,red
25:01.4,2,2,84.17344702,2,2,84.17344702,8,50.90854619,1,red
25:01.5,3,3,48.00772648,3,3,48.00772648,8,52.04486175,1,red
25:01.5,3,3,78.06845266,3,3,78.06845266,7,58.53650631,0,red
25:01.6,4,4,45.98984918,4,4,45.98984918,8,49.95648485,1,red
25:01.8,5,5,48.90968919,5,5,48.90968919,8,52.89574089,0,red
25:01.9,5,5,70.92409274,5,5,70.92409274,9,64.20869269,0,red
25:01.9,5,5,50.20597181,5,5,50.20597181,9,80.25109453,1,red
25:02.1,5,5,50.03090607,5,5,50.03090607,9,91.10395939,1,red
25:02.2,5,5,47.58389411,5,5,47.58389411,9,60.24916497,0,red
25:02.2,6,6,77.95287462,6,6,77.95287462,8,66.90085613,1,red
25:02.3,5,5,86.47363283,5,5,86.47363283,9,58.55330496,1,red
25:02.4,5,5,52.16183694,5,5,52.16183694,8,65.74123029,0,red
25:02.5,5,5,77.02742577,5,5,77.02742577,7,58.38791299,0,red
25:02.6,5,5,77.99563356,5,5,77.99563356,7,55.7569856,2,red
25:02.6,8,8,206.6687966,8,8,206.6687966,8,27.6450609,0,red
25:02.7,7,7,52.42775131,7,7,52.42775131,7,28.32791846,1,red
25:02.8,7,7,60.76049759,7,7,60.76049759,7,30.67750707,0,red
25:02.9,7,7,39.58974903,7,7,39.58974903,7,62.91970493,0,red
25:02.9,7,7,58.73873028,7,7,58.73873028,7,33.43560545,1,red
25:03.0,7,7,44.48965248,7,7,44.48965248,7,41.48352555,0,red
25:03.1,7,7,43.31903184,7,7,43.31903184,7,38.38825046,0,red
25:03.2,7,7,86.23393472,7,7,86.23393472,8,38.42253709,1,red
25:03.2,6,6,68.79917263,6,6,68.79917263,7,46.82958582,0,red
25:03.3,6,6,85.13513233,6,6,85.13513233,8,61.25337791,0,red
25:03.4,6,6,108.242946,6,6,108.242946,8,50.76265172,0,red
25:03.5,5,5,73.55725914,5,5,73.55725914,9,45.25674743,1,red
25:03.5,3,3,71.61146968,3,3,71.61146968,8,47.17038993,0,red
25:03.6,3,3,71.33008206,3,3,71.33008206,8,34.93067058,1,red
25:03.7,3,3,50.19000824,3,3,50.19000824,9,52.22446032,1,red
25:03.8,4,4,42.88643261,4,4,42.88643261,9,60.35942153,1,red
25:03.9,6,6,66.58652186,6,6,66.58652186,8,62.93460015,0,red
25:03.9,5,5,75.83967414,5,5,75.83967414,8,56.82663402,0,red
25:04.0,5,5,93.2479354,5,5,93.2479354,9,126.4354793,0,red
25:04.1,4,4,69.85273545,4,4,69.85273545,9,68.41233563,0,red
25:04.2,4,4,92.84576022,4,4,92.84576022,9,85.32896968,0,red
25:04.3,4,4,83.17836813,4,4,83.17836813,10,97.71827334,0,red
25:04.4,4,4,88.8224135,4,4,88.8224135,9,88.53289206,0,red
25:04.5,4,4,88.2761815,4,4,88.2761815,10,82.78363402,1,red
25:04.6,5,5,130.1431959,5,5,130.1431959,10,84.83566556,1,red
25:04.7,5,5,103.0207062,5,5,103.0207062,9,105.3102554,0,red
25:04.8,4,4,179.3445418,4,4,179.3445418,9,78.83282258,0,red
25:04.9,4,4,116.409679,4,4,116.409679,9,98.84916636,0,red
25:05.0,4,4,177.112786,4,4,177.112786,10,94.92725242,0,red
25:05.1,4,4,174.0824937,4,4,174.0824937,10,107.4506646,0,red
25:05.2,4,4,196.5910515,4,4,196.5910515,10,117.2778878,0,red
25:05.3,5,5,192.7035665,5,5,192.7035665,9,122.2660771,0,red
25:05.4,5,5,213.5004633,5,5,213.5004633,9,116.5739001,0,red
25:05.5,5,5,183.2996744,5,5,183.2996744,9,139.3505198,0,red
25:05.6,4,4,164.7242271,4,4,164.7242271,11,122.3814782,0,red
25:05.7,4,4,187.1388563,4,4,187.1388563,9,187.4520726,0,red
25:05.8,4,4,210.9251591,4,4,210.9251591,9,154.5993046,0,red
25:05.9,4,4,205.9006961,4,4,205.9006961,11,77.80525783,0,red
25:06.0,5,5,170.1965725,5,5,170.1965725,11,73.15052466,0,red
25:06.1,5,5,181.1005201,5,5,181.1005201,9,115.9631773,0,red
25:06.1,4,4,228.2450961,4,4,228.2450961,10,129.1120978,0,red
25:06.2,4,4,166.703498,4,4,166.703498,10,119.4721138,0,red
25:06.3,4,4,53.28043544,4,4,53.28043544,8,69.15980859,0,red
25:06.4,4,4,125.8568649,4,4,125.8568649,8,60.7065415,0,red
25:06.5,4,4,89.73065814,4,4,89.73065814,7,65.38220379,0,red
25:06.6,4,4,49.42413769,4,4,49.42413769,8,90.25094794,0,red
25:06.7,4,4,41.89101937,4,4,41.89101937,8,60.79642449,0,red
25:06.8,4,4,159.158041,4,4,159.158041,7,90.72095845,0,red
25:06.9,5,5,141.2157299,5,5,141.2157299,6,50.38241202,0,red
25:06.9,6,6,149.2290815,6,6,149.2290815,6,52.10082018,0,red
25:07.0,6,6,104.2809908,6,6,104.2809908,5,95.92330703,0,red
25:07.1,5,5,248.0715702,5,5,248.0715702,6,57.295733,0,red
25:07.2,4,4,204.6188935,4,4,204.6188935,5,151.9597663,1,red
25:07.3,4,4,194.0307234,4,4,194.0307234,6,193.8557694,0,red
25:07.3,4,4,189.2239986,4,4,189.2239986,6,108.1575901,0,red
25:07.4,6,6,120.9939313,6,6,120.9939313,6,57.53018403,1,red
25:07.5,4,4,143.8554501,4,4,143.8554501,8,66.87546862,1,red
25:07.5,4,4,164.411138,4,4,164.411138,7,90.17190786,0,red
25:07.6,5,5,158.0707172,5,5,158.0707172,6,65.6779034,0,red
25:07.7,5,5,239.2664439,5,5,239.2664439,4,44.38679903,0,red
25:07.8,5,5,209.6387879,5,5,209.6387879,4,79.89989364,0,red
25:07.9,6,6,207.9799188,6,6,207.9799188,4,48.2688764,0,red
25:07.9,6,6,151.0299755,6,6,151.0299755,4,53.4763606,0,red
25:08.0,5,5,111.7058713,5,5,111.7058713,6,60.18052741,0,red
25:08.1,5,5,107.5660115,5,5,107.5660115,6,65.51661227,0,red
25:08.2,5,5,110.5018979,5,5,110.5018979,6,47.12960304,0,red
25:08.2,5,5,132.0228071,5,5,132.0228071,6,53.84269377,0,red
25:08.3,5,5,96.98392554,5,5,96.98392554,6,64.5836157,0,red
25:08.4,5,5,111.5860286,5,5,111.5860286,4,74.17049682,0,red
25:08.5,5,5,102.8378213,5,5,102.8378213,4,79.97895947,0,red
25:08.6,5,5,75.85246959,5,5,75.85246959,4,73.22154994,0,red
25:08.6,5,5,107.8674728,5,5,107.8674728,4,60.14784014,1,red
25:08.8,5,5,103.579441,5,5,103.579441,4,50.56259608,0,red
25:08.9,4,4,100.0125407,4,4,100.0125407,4,70.91024386,0,red
25:09.0,4,4,110.0392237,4,4,110.0392237,4,90.25443611,0,red
25:09.1,4,4,115.2061495,4,4,115.2061495,4,83.31883069,0,red
25:09.1,5,5,120.8018808,5,5,120.8018808,4,86.81440364,0,red
25:09.2,5,5,98.18184517,5,5,98.18184517,4,89.98078326,0,red
25:09.3,4,4,109.680327,4,4,109.680327,4,70.86273561,0,green
25:09.4,5,5,194.4638008,5,5,194.4638008,4,61.26635697,0,green
25:09.5,5,5,88.2526198,5,5,88.2526198,4,55.68445464,0,green
25:09.6,4,4,81.44626949,4,4,81.44626949,4,57.649816,0,green
25:09.6,4,4,74.93243292,4,4,74.93243292,5,48.34790065,0,green
25:09.7,3,3,74.81289002,3,3,74.81289002,5,53.2056211,0,green
25:09.8,3,3,341.3473378,3,3,341.3473378,5,47.75076883,0,green
25:09.8,3,3,114.9026928,3,3,114.9026928,5,72.70683599,0,green
25:09.9,3,3,94.39343476,3,3,94.39343476,6,72.23434425,0,green
25:10.0,3,3,54.39536254,3,3,54.39536254,5,70.65674378,0,green
25:10.1,3,3,68.12581923,3,3,68.12581923,6,88.57382356,0,green
25:10.2,3,3,55.04827301,3,3,55.04827301,6,74.85477389,0,green
25:10.3,3,3,50.97378813,3,3,50.97378813,6,74.09018986,0,green
25:10.3,3,3,61.55954167,3,3,61.55954167,6,66.59675448,0,green
25:10.4,3,3,55.80555086,3,3,55.80555086,7,69.24069224,0,green
25:10.5,3,3,44.03568547,3,3,44.03568547,7,90.07996091,0,green
25:10.5,3,3,41.98698324,3,3,41.98698324,6,69.23862398,0,green
25:10.6,3,3,41.1037219,3,3,41.1037219,7,71.02777706,0,green
25:10.7,3,3,33.71945008,3,3,33.71945008,8,79.96139934,1,green
25:10.8,3,3,31.96210026,3,3,31.96210026,5,51.72298423,0,green
25:10.8,3,3,34.48183899,3,3,34.48183899,6,73.71981945,0,green
25:10.9,3,3,38.42510807,3,3,38.42510807,4,121.7523159,0,green
25:11.0,3,3,42.7532051,3,3,42.7532051,5,85.21815153,1,green
25:11.0,3,3,32.7930486,3,3,32.7930486,8,84.92779094,0,green
25:11.1,3,3,28.73379106,3,3,28.73379106,7,88.0672701,0,green
25:11.2,3,3,20.39847464,3,3,20.39847464,6,108.837941,0,green
25:11.3,3,3,26.51515281,3,3,26.51515281,5,93.58172494,1,green
25:11.4,3,3,51.17043199,3,3,51.17043199,5,95.42050105,0,green
25:11.5,3,3,50.93891233,3,3,50.93891233,3,95.66646001,0,green
25:11.6,3,3,45.40694572,3,3,45.40694572,4,71.64790752,0,green
25:11.7,3,3,52.62083323,3,3,52.62083323,5,103.5123622,0,green
25:11.7,3,3,42.00110621,3,3,42.00110621,5,80.25074614,1,green
25:11.8,3,3,17.80767962,3,3,17.80767962,5,75.57108013,0,green
25:11.9,3,3,26.68230715,3,3,26.68230715,5,79.63295583,0,green
25:12.0,3,3,34.65993851,3,3,34.65993851,7,79.80515888,0,green
25:12.1,3,3,27.87274647,3,3,27.87274647,7,81.21208798,0,green
25:12.2,3,3,32.82221201,3,3,32.82221201,6,67.14399402,0,green
25:12.2,3,3,36.32226957,3,3,36.32226957,6,59.94776323,0,green
25:12.3,3,3,16.55791816,3,3,16.55791816,6,43.5918009,0,green
25:12.4,3,3,26.05239896,3,3,26.05239896,5,122.5337518,0,green
25:12.5,3,3,25.58159843,3,3,25.58159843,5,87.61311372,0,green
25:12.5,3,3,21.61179614,3,3,21.61179614,5,73.14652757,0,green
25:12.6,3,3,60.94163383,3,3,60.94163383,5,82.01582209,0,green
25:12.7,3,3,77.52169036,3,3,77.52169036,5,76.78505977,0,green
25:12.7,3,3,56.13336135,3,3,56.13336135,5,82.13228576,0,green
25:12.8,3,3,62.95788482,3,3,62.95788482,5,66.35454897,0,green
25:12.9,3,3,53.16130233,3,3,53.16130233,5,50.98174993,0,green
25:12.9,3,3,25.70069728,3,3,25.70069728,5,55.58113624,0,green
25:13.0,3,3,17.68855498,3,3,17.68855498,5,37.25865068,0,green
25:13.1,3,3,14.26425645,3,3,14.26425645,5,21.73869924,1,green
25:13.1,3,3,23.35683661,3,3,23.35683661,5,57.03033591,0,green
25:13.2,3,3,22.79878259,3,3,22.79878259,5,47.97796122,0,green
25:13.3,4,4,28.07603234,4,4,28.07603234,5,53.54728262,1,green
25:13.4,4,4,34.78481065,4,4,34.78481065,5,42.44020576,0,green
25:13.5,4,4,19.64108776,4,4,19.64108776,5,60.77948652,0,green
25:13.6,4,4,18.70568574,4,4,18.70568574,5,42.648534,0,green
25:13.6,4,4,17.35416429,4,4,17.35416429,4,33.79542429,0,green
25:13.7,4,4,37.50146748,4,4,37.50146748,4,56.10356792,0,green
25:13.8,4,4,38.79234567,4,4,38.79234567,4,74.50421975,0,green
25:13.9,4,4,61.17725743,4,4,61.17725743,4,71.43114193,0,green
25:14.0,4,4,48.81239226,4,4,48.81239226,4,63.60134768,0,green
25:14.1,4,4,46.80830878,4,4,46.80830878,4,71.49724876,0,green
25:14.2,4,4,60.1351514,4,4,60.1351514,2,90.51131915,0,green
25:14.3,4,4,76.75931325,4,4,76.75931325,2,87.65814816,0,green
25:14.4,3,3,26.21490258,3,3,26.21490258,2,168.6522302,0,green
25:14.4,3,3,25.01956857,3,3,25.01956857,3,160.5794489,0,green
25:14.5,3,3,31.71638723,3,3,31.71638723,3,140.9890884,0,green
25:14.6,3,3,40.68500529,3,3,40.68500529,2,394.0779147,0,green
25:14.7,3,3,35.39062079,3,3,35.39062079,3,262.4952567,0,green
25:14.7,3,3,35.91139022,3,3,35.91139022,5,107.2241265,1,green
25:14.8,3,3,26.61160802,3,3,26.61160802,5,108.0251445,0,green
25:14.9,4,4,20.9899974,4,4,20.9899974,5,105.0051728,0,green
25:15.0,4,4,40.08493733,4,4,40.08493733,4,79.53865459,0,green
25:15.0,4,4,80.91497309,4,4,80.91497309,4,90.13386635,0,green
25:15.1,4,4,52.60079941,4,4,52.60079941,5,75.65063339,1,green
25:15.2,4,4,88.33751455,4,4,88.33751455,5,88.32894312,0,green
25:15.3,4,4,46.75125362,4,4,46.75125362,5,79.92079017,1,green
25:15.4,4,4,47.77212041,4,4,47.77212041,5,84.99540139,0,green
25:15.4,4,4,44.02720611,4,4,44.02720611,5,91.91260568,1,green
25:15.5,4,4,36.02036096,4,4,36.02036096,5,53.22635019,0,green
25:15.6,4,4,26.46417623,4,4,26.46417623,5,37.99133905,0,green
25:15.7,4,4,33.38148064,4,4,33.38148064,5,40.06538039,0,green
25:15.8,4,4,130.3988224,4,4,130.3988224,5,48.17715959,0,green
25:15.9,4,4,65.85770602,4,4,65.85770602,5,38.33980705,0,green
25:16.0,4,4,37.26510034,4,4,37.26510034,5,41.27157675,0,green
25:16.0,5,5,31.00374788,5,5,31.00374788,5,48.20853445,0,green
25:16.1,5,5,48.40682086,5,5,48.40682086,5,50.66105397,1,green
25:16.2,4,4,85.48032206,4,4,85.48032206,5,59.36577946,0,green
25:16.3,4,4,36.61107821,4,4,36.61107821,6,51.41734437,0,green
25:16.3,4,4,73.50400691,4,4,73.50400691,6,52.03179166,0,green
25:16.4,4,4,96.84281701,4,4,96.84281701,6,49.30395109,1,green
25:16.5,4,4,52.52173817,4,4,52.52173817,6,47.62116562,2,green
25:16.6,4,4,67.22304949,4,4,67.22304949,6,72.01213145,0,green
25:16.7,5,5,55.4327749,5,5,55.4327749,6,56.20955943,0,green
25:16.7,5,5,33.98102599,5,5,33.98102599,7,48.02654986,2,green
25:16.8,5,5,29.68259113,5,5,29.68259113,8,59.74980719,0,green
25:16.9,5,5,22.36496801,5,5,22.36496801,9,46.14252835,1,green
25:17.0,5,5,57.8887063,5,5,57.8887063,9,53.84727503,1,green
25:17.0,5,5,33.96441842,5,5,33.96441842,9,36.65773512,0,green
25:17.1,5,5,25.9714355,5,5,25.9714355,8,58.59051477,0,green
25:17.2,5,5,33.55142333,5,5,33.55142333,8,62.74917177,0,green
25:17.2,5,5,32.68188664,5,5,32.68188664,8,98.71778363,0,green
25:17.3,4,4,112.2633638,4,4,112.2633638,7,41.07303472,0,green
25:17.4,3,3,27.82333844,3,3,27.82333844,7,57.65387143,0,green
25:17.4,4,4,34.51501283,4,4,34.51501283,7,42.37163056,1,green
25:17.5,4,4,23.97095057,4,4,23.97095057,7,33.83550357,0,green
25:17.6,4,4,45.65783347,4,4,45.65783347,7,28.92897265,1,green
25:17.7,4,4,47.34277852,4,4,47.34277852,7,45.96879637,0,green
25:17.8,4,4,46.68824377,4,4,46.68824377,7,43.62182583,0,green
25:17.9,4,4,40.44046805,4,4,40.44046805,7,46.89279094,0,green
25:17.9,4,4,27.7673047,4,4,27.7673047,7,38.3347421,0,green
25:18.0,4,4,39.70447669,4,4,39.70447669,7,41.7083527,1,green
25:18.1,4,4,33.99158534,4,4,33.99158534,7,53.64154323,0,green
25:18.1,5,5,57.67198637,5,5,57.67198637,7,61.50047301,0,green
25:18.2,6,6,49.84533844,6,6,49.84533844,7,54.5858713,0,green
25:18.3,5,5,41.83172546,5,5,41.83172546,7,55.65336637,0,green
25:18.4,5,5,38.74086187,5,5,38.74086187,7,42.09722835,0,green
25:18.5,5,5,28.98128343,5,5,28.98128343,6,29.17995041,0,green
25:18.6,5,5,36.05695286,5,5,36.05695286,8,31.48193333,0,green
25:18.7,5,5,43.59336893,5,5,43.59336893,8,41.34151846,0,green
25:18.8,6,6,82.29199269,6,6,82.29199269,7,61.63269123,0,green
25:18.8,5,5,46.23740759,5,5,46.23740759,8,57.21397882,0,green
25:18.9,4,4,76.74914898,4,4,76.74914898,9,43.06013451,0,green
25:19.0,6,6,70.80897915,6,6,70.80897915,7,32.10328057,0,green
